cohort,instance,workflow_family,task_scale,cluster,scenario,deadline_factor,mode,variant,cost,algorithm_time_ms,valid,process_wall_seconds
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,pressW-LS,300,11.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,pressWR-LS,300,16.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,slack-LS,0,10.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,slackR-LS,300,16.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,slackW-LS,800,9.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,with_ls,slackWR-LS,500,15.0,True,0.385773
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,press,0,7.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,pressR,300,14.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,pressW,300,8.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,pressWR,300,14.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,slack,0,8.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,slackR,300,15.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,slackW,800,7.0,True,0.371554
primary,setting2_atacseq200_72_165_17_1_2,atacseq,atacseq200,small,2,3.0,without_ls,slackWR,500,13.0,True,0.371554
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,baseline,baseline,10690,1.0,True,0.045517
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,press-LS,3864,9.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,pressR-LS,3602,12.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,pressW-LS,3556,9.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,pressWR-LS,3854,11.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,slack-LS,3634,9.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,slackR-LS,3392,11.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,slackW-LS,3882,8.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,with_ls,slackWR-LS,3970,10.0,True,0.358585
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,press,4034,7.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,pressR,3966,9.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,pressW,3796,7.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,pressWR,4046,9.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,slack,4082,7.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,slackR,3782,9.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,slackW,4072,6.0,True,0.344822
primary,setting2_atacseq200_72_55_6_1_2,atacseq,atacseq200,small,2,1.0,without_ls,slackWR,4412,9.0,True,0.344822
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,baseline,baseline,23230,1.0,True,0.04446
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,press-LS,16606,9.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,pressR-LS,16750,12.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,pressW-LS,16880,9.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,pressWR-LS,15202,12.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,slack-LS,16141,10.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,slackR-LS,15228,13.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,slackW-LS,17849,10.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,with_ls,slackWR-LS,18468,13.0,True,0.370739
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,press,19569,6.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,pressR,17578,10.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,pressW,18638,6.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,pressWR,16348,10.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,slack,16981,7.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,slackR,15546,11.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,slackW,19363,6.0,True,0.350788
primary,setting2_atacseq200_72_83_9_1_2,atacseq,atacseq200,small,2,1.5,without_ls,slackWR,19189,9.0,True,0.350788
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,baseline,baseline,0,2.0,True,0.014116
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,press-LS,0,3.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,pressR-LS,0,3.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,pressW-LS,0,3.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,pressWR-LS,0,2.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,slack-LS,0,3.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,slackR-LS,0,2.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,slackW-LS,0,3.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,with_ls,slackWR-LS,0,2.0,True,0.091914
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,press,0,2.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,pressR,0,1.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,pressW,0,2.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,pressWR,0,1.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,slack,0,2.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,slackR,0,2.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,slackW,0,1.0,True,0.083484
primary,setting2_bacass_144_21_3_1_1,bacass,bacass,large,1,1.0,without_ls,slackWR,0,1.0,True,0.083484
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,baseline,baseline,1000,2.0,True,0.014297
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,press-LS,400,2.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,pressR-LS,400,3.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,pressW-LS,400,2.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,pressWR-LS,400,2.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,slack-LS,800,3.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,slackR-LS,400,3.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,slackW-LS,400,3.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,with_ls,slackWR-LS,400,3.0,True,0.091893
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,press,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,pressR,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,pressW,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,pressWR,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,slack,800,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,slackR,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,slackW,400,2.0,True,0.083797
primary,setting2_bacass_144_21_3_1_2,bacass,bacass,large,2,1.0,without_ls,slackWR,400,1.0,True,0.083797
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,baseline,baseline,0,2.0,True,0.014471
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,press-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,pressR-LS,0,4.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,pressW-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,pressWR-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,slack-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,slackR-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,slackW-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,with_ls,slackWR-LS,0,3.0,True,0.094692
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,press,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,pressR,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,pressW,0,1.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,pressWR,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,slack,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,slackR,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,slackW,0,2.0,True,0.083517
primary,setting2_bacass_144_32_4_1_1,bacass,bacass,large,1,1.5,without_ls,slackWR,0,1.0,True,0.083517
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,baseline,baseline,1000,2.0,True,0.014605
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,press-LS,200,3.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,pressR-LS,200,4.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,pressW-LS,400,2.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,pressWR-LS,200,3.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,slack-LS,200,3.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,slackR-LS,100,4.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,slackW-LS,200,2.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,with_ls,slackWR-LS,100,4.0,True,0.094733
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,press,300,2.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,pressR,300,2.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,pressW,500,2.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,pressWR,300,1.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,slack,300,2.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,slackR,300,2.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,slackW,300,1.0,True,0.083176
primary,setting2_bacass_144_32_4_1_2,bacass,bacass,large,2,1.5,without_ls,slackWR,300,1.0,True,0.083176
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,baseline,baseline,0,2.0,True,0.014656
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,press-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,pressR-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,pressW-LS,0,2.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,pressWR-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,slack-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,slackR-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,slackW-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,with_ls,slackWR-LS,0,3.0,True,0.093573
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,press,0,1.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,pressR,0,2.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,pressW,0,2.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,pressWR,0,1.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,slack,0,2.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,slackR,0,2.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,slackW,0,1.0,True,0.084409
primary,setting2_bacass_144_42_5_1_1,bacass,bacass,large,1,2.0,without_ls,slackWR,0,2.0,True,0.084409
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,baseline,baseline,1805,2.0,True,0.01352
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,press-LS,1100,3.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,pressR-LS,400,4.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,pressW-LS,900,3.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,pressWR-LS,602,4.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,slack-LS,1100,4.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,slackR-LS,600,4.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,slackW-LS,300,3.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,with_ls,slackWR-LS,300,4.0,True,0.097213
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,press,1202,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,pressR,400,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,pressW,1200,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,pressWR,602,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,slack,1508,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,slackR,900,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,slackW,400,2.0,True,0.084867
primary,setting2_bacass_144_42_5_1_2,bacass,bacass,large,2,2.0,without_ls,slackWR,300,2.0,True,0.084867
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,baseline,baseline,0,2.0,True,0.014964
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,press-LS,0,3.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,pressR-LS,0,3.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,pressW-LS,0,3.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,pressWR-LS,0,4.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,slack-LS,0,3.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,slackR-LS,0,4.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,slackW-LS,0,3.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,with_ls,slackWR-LS,0,4.0,True,0.096386
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,press,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,pressR,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,pressW,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,pressWR,0,1.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,slack,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,slackR,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,slackW,0,2.0,True,0.086618
primary,setting2_bacass_144_63_7_1_1,bacass,bacass,large,1,3.0,without_ls,slackWR,0,1.0,True,0.086618
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,baseline,baseline,2316,2.0,True,0.014608
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,press-LS,700,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,pressR-LS,904,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,pressW-LS,900,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,pressWR-LS,1006,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,slack-LS,200,3.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,slackR-LS,100,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,slackW-LS,200,3.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,with_ls,slackWR-LS,100,4.0,True,0.096978
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,press,700,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,pressR,906,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,pressW,900,1.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,pressWR,1106,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,slack,200,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,slackR,200,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,slackW,200,2.0,True,0.085889
primary,setting2_bacass_144_63_7_1_2,bacass,bacass,large,2,3.0,without_ls,slackWR,200,1.0,True,0.085889
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,baseline,baseline,1000,0.0,True,0.008321
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,press-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,pressR-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,pressW-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,pressWR-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,slack-LS,800,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,slackR-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,slackW-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,with_ls,slackWR-LS,400,0.0,True,0.036707
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,press,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,pressR,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,pressW,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,pressWR,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,slack,800,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,slackR,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,slackW,400,0.0,True,0.034624
primary,setting2_bacass_72_21_3_1_2,bacass,bacass,small,2,1.0,without_ls,slackWR,400,0.0,True,0.034624
